x,y
-8.366172760725021362e-02,-1.581872105598449707e-01
-8.054520189762115479e-02,-1.967098414897918701e-01
-8.346772193908691406e-02,-1.592743694782257080e-01
3.192462623119354248e-01,1.971077919006347656e-01
3.190923035144805908e-01,1.842912137508392334e-01
3.254321813583374023e-01,2.128232121467590332e-01
3.460237681865692139e-01,2.043584883213043213e-01
3.192462623119354248e-01,1.971077919006347656e-01
3.190923035144805908e-01,1.842912137508392334e-01
3.254321813583374023e-01,2.128232121467590332e-01
3.460237681865692139e-01,2.043584883213043213e-01
-8.452302962541580200e-02,-2.030999660491943359e-01
-7.007248699665069580e-02,-2.049487233161926270e-01
-7.807892560958862305e-02,-2.122487425804138184e-01
-7.708474248647689819e-02,-1.953326463699340820e-01
-9.048246592283248901e-02,-2.150065302848815918e-01
-8.834678679704666138e-02,-2.066139876842498779e-01
-8.943551778793334961e-02,-1.886932849884033203e-01
-8.048196882009506226e-02,-2.130343616008758545e-01
-8.293411880731582642e-02,-1.980440020561218262e-01
-8.695823699235916138e-02,-1.938044726848602295e-01
3.678825497627258301e-01,2.186474800109863281e-01
3.637194335460662842e-01,2.021157145500183105e-01
3.502425551414489746e-01,1.716280877590179443e-01
3.677901923656463623e-01,2.002488076686859131e-01
3.998864889144897461e-01,1.928513348102569580e-01
3.678825497627258301e-01,2.186474800109863281e-01
3.637194335460662842e-01,2.021157145500183105e-01
3.502425551414489746e-01,1.716280877590179443e-01
3.677901923656463623e-01,2.002488076686859131e-01
3.998864889144897461e-01,1.928513348102569580e-01
3.154011070728302002e-01,1.611829996109008789e-01
2.852865755558013916e-01,1.474409103393554688e-01
2.989649176597595215e-01,1.424165666103363037e-01
3.082103133201599121e-01,1.369406580924987793e-01
3.154011070728302002e-01,1.611829996109008789e-01
2.852865755558013916e-01,1.474409103393554688e-01
2.989649176597595215e-01,1.424165666103363037e-01
3.082103133201599121e-01,1.369406580924987793e-01
-9.264559298753738403e-02,-1.916406750679016113e-01
-7.605157792568206787e-02,-1.869005560874938965e-01
-7.981412112712860107e-02,-1.919305622577667236e-01
-5.400407314300537109e-02,-1.801083683967590332e-01
-8.219610899686813354e-02,-2.046037614345550537e-01
-1.063525602221488953e-01,-1.611064076423645020e-01
-8.709292858839035034e-02,-1.648852527141571045e-01
-8.858545869588851929e-02,-1.792010962963104248e-01
-7.100623846054077148e-02,-1.882254779338836670e-01
-8.645155280828475952e-02,-1.755930781364440918e-01
3.204102814197540283e-01,1.768876910209655762e-01
3.188859522342681885e-01,1.571277379989624023e-01
3.018054962158203125e-01,1.297250688076019287e-01
3.286803364753723145e-01,1.684483885765075684e-01
3.906674385070800781e-01,1.402901709079742432e-01
3.204102814197540283e-01,1.768876910209655762e-01
3.188859522342681885e-01,1.571277379989624023e-01
3.018054962158203125e-01,1.297250688076019287e-01
3.286803364753723145e-01,1.684483885765075684e-01
3.906674385070800781e-01,1.402901709079742432e-01
3.412588536739349365e-01,1.837501823902130127e-01
3.454481661319732666e-01,1.842479705810546875e-01
3.244528770446777344e-01,1.994774937629699707e-01
3.332799077033996582e-01,1.953024864196777344e-01
3.230773806571960449e-01,1.798784434795379639e-01
3.412588536739349365e-01,1.837501823902130127e-01
3.454481661319732666e-01,1.842479705810546875e-01
3.244528770446777344e-01,1.994774937629699707e-01
3.332799077033996582e-01,1.953024864196777344e-01
3.230773806571960449e-01,1.798784434795379639e-01
-8.738775551319122314e-02,-2.014212012290954590e-01
-9.125125408172607422e-02,-1.756483316421508789e-01
-9.429519623517990112e-02,-2.146502137184143066e-01
-8.998419344425201416e-02,-1.670834124088287354e-01
-9.324413537979125977e-02,-2.121781706809997559e-01
-9.714930504560470581e-02,-1.676232814788818359e-01
-9.424341470003128052e-02,-1.905185282230377197e-01
-8.549737930297851562e-02,-1.781232059001922607e-01
-7.410385459661483765e-02,-2.165103852748870850e-01
-9.982055425643920898e-02,-1.732696592807769775e-01
-8.738775551319122314e-02,-2.014212012290954590e-01
-9.125125408172607422e-02,-1.756483316421508789e-01
-9.429519623517990112e-02,-2.146502137184143066e-01
-8.998419344425201416e-02,-1.670834124088287354e-01
-9.324413537979125977e-02,-2.121781706809997559e-01
-9.714930504560470581e-02,-1.676232814788818359e-01
-9.424341470003128052e-02,-1.905185282230377197e-01
-8.549737930297851562e-02,-1.781232059001922607e-01
-7.410385459661483765e-02,-2.165103852748870850e-01
-9.982055425643920898e-02,-1.732696592807769775e-01
2.970877885818481445e-01,1.521838903427124023e-01
2.863230407238006592e-01,1.535195112228393555e-01
2.982822954654693604e-01,1.675541698932647705e-01
3.177103996276855469e-01,1.668988168239593506e-01
2.970877885818481445e-01,1.521838903427124023e-01
2.863230407238006592e-01,1.535195112228393555e-01
2.982822954654693604e-01,1.675541698932647705e-01
3.177103996276855469e-01,1.668988168239593506e-01
-7.527401298284530640e-02,-2.057874202728271484e-01
-6.166034936904907227e-02,-2.025800347328186035e-01
-6.553301960229873657e-02,-2.048607170581817627e-01
-5.900644510984420776e-02,-1.962903439998626709e-01
-8.083207905292510986e-02,-2.089970409870147705e-01
-9.108281135559082031e-02,-1.682544052600860596e-01
-8.838865160942077637e-02,-1.751204133033752441e-01
-8.916458487510681152e-02,-1.888673603534698486e-01
-8.726513385772705078e-02,-1.825018823146820068e-01
-8.160614967346191406e-02,-1.675643920898437500e-01
3.360843658447265625e-01,1.853663027286529541e-01
3.308293819427490234e-01,1.733283996582031250e-01
3.281091153621673584e-01,1.428717970848083496e-01
3.433319032192230225e-01,1.805443465709686279e-01
3.990764617919921875e-01,1.888346076011657715e-01
3.360843658447265625e-01,1.853663027286529541e-01
3.308293819427490234e-01,1.733283996582031250e-01
3.281091153621673584e-01,1.428717970848083496e-01
3.433319032192230225e-01,1.805443465709686279e-01
3.990764617919921875e-01,1.888346076011657715e-01
3.361173868179321289e-01,2.071561217308044434e-01
3.364260792732238770e-01,1.961565017700195312e-01
3.313149809837341309e-01,1.808693706989288330e-01
3.304071724414825439e-01,1.915316879749298096e-01
3.361173868179321289e-01,2.071561217308044434e-01
3.364260792732238770e-01,1.961565017700195312e-01
3.313149809837341309e-01,1.808693706989288330e-01
3.304071724414825439e-01,1.915316879749298096e-01
-9.717136621475219727e-02,-1.625983119010925293e-01
-7.720826566219329834e-02,-1.686531901359558105e-01
-8.687602728605270386e-02,-1.850144565105438232e-01
-6.358347088098526001e-02,-1.551773250102996826e-01
-9.123639017343521118e-02,-2.075828909873962402e-01
-1.011613905429840088e-01,-1.719372272491455078e-01
-7.810398936271667480e-02,-1.634577214717864990e-01
-8.215957134962081909e-02,-1.898336410522460938e-01
-6.601321697235107422e-02,-1.720152199268341064e-01
-8.267587423324584961e-02,-1.999790072441101074e-01
3.511426150798797607e-01,1.672743558883666992e-01
3.580272793769836426e-01,1.737971305847167969e-01
3.496927320957183838e-01,1.478407979011535645e-01
3.663420677185058594e-01,1.898064017295837402e-01
4.049751162528991699e-01,1.577224433422088623e-01
3.511426150798797607e-01,1.672743558883666992e-01
3.580272793769836426e-01,1.737971305847167969e-01
3.496927320957183838e-01,1.478407979011535645e-01
3.663420677185058594e-01,1.898064017295837402e-01
4.049751162528991699e-01,1.577224433422088623e-01
3.602529466152191162e-01,1.869224011898040771e-01
3.714877068996429443e-01,2.203232049942016602e-01
3.520534634590148926e-01,2.223660349845886230e-01
3.852182030677795410e-01,2.444817721843719482e-01
3.319540023803710938e-01,2.137899398803710938e-01
3.602529466152191162e-01,1.869224011898040771e-01
3.714877068996429443e-01,2.203232049942016602e-01
3.520534634590148926e-01,2.223660349845886230e-01
3.852182030677795410e-01,2.444817721843719482e-01
3.319540023803710938e-01,2.137899398803710938e-01
-8.882937580347061157e-02,-1.781653463840484619e-01
-9.476738423109054565e-02,-1.822634637355804443e-01
-9.382464736700057983e-02,-1.778294444084167480e-01
-9.072645008563995361e-02,-1.727913320064544678e-01
-9.448041766881942749e-02,-1.811293959617614746e-01
-1.056450307369232178e-01,-1.758172512054443359e-01
-7.988039404153823853e-02,-1.753286421298980713e-01
-8.510370552539825439e-02,-1.670720279216766357e-01
-7.519556581974029541e-02,-2.051795721054077148e-01
-9.039057791233062744e-02,-1.576780974864959717e-01
-8.882937580347061157e-02,-1.781653463840484619e-01
-9.476738423109054565e-02,-1.822634637355804443e-01
-9.382464736700057983e-02,-1.778294444084167480e-01
-9.072645008563995361e-02,-1.727913320064544678e-01
-9.448041766881942749e-02,-1.811293959617614746e-01
-1.056450307369232178e-01,-1.758172512054443359e-01
-7.988039404153823853e-02,-1.753286421298980713e-01
-8.510370552539825439e-02,-1.670720279216766357e-01
-7.519556581974029541e-02,-2.051795721054077148e-01
-9.039057791233062744e-02,-1.576780974864959717e-01
3.211606144905090332e-01,1.951733827590942383e-01
3.309679329395294189e-01,1.856908798217773438e-01
3.349402248859405518e-01,2.204991877079010010e-01
3.365428447723388672e-01,2.243147194385528564e-01
3.211606144905090332e-01,1.951733827590942383e-01
3.309679329395294189e-01,1.856908798217773438e-01
3.349402248859405518e-01,2.204991877079010010e-01
3.365428447723388672e-01,2.243147194385528564e-01
-8.656948804855346680e-02,-2.008947730064392090e-01
-7.213480025529861450e-02,-2.076282203197479248e-01
-8.076226711273193359e-02,-1.954198181629180908e-01
-7.862562686204910278e-02,-2.057667672634124756e-01
-8.858622610569000244e-02,-2.175177335739135742e-01
-8.478488773107528687e-02,-2.129230797290802002e-01
-9.018940478563308716e-02,-1.975639760494232178e-01
-8.241586387157440186e-02,-2.052684128284454346e-01
-8.804795145988464355e-02,-2.104188501834869385e-01
-8.639625459909439087e-02,-2.130409479141235352e-01
3.672554492950439453e-01,2.098919749259948730e-01
3.692093491554260254e-01,1.994010806083679199e-01
3.576067984104156494e-01,1.683573424816131592e-01
3.698382079601287842e-01,2.134943008422851562e-01
4.125237762928009033e-01,2.047309279441833496e-01
3.672554492950439453e-01,2.098919749259948730e-01
3.692093491554260254e-01,1.994010806083679199e-01
3.576067984104156494e-01,1.683573424816131592e-01
3.698382079601287842e-01,2.134943008422851562e-01
4.125237762928009033e-01,2.047309279441833496e-01
-3.090225458145141602e-01,4.801840186119079590e-01
-2.864504158496856689e-01,5.028757452964782715e-01
-2.877160310745239258e-01,5.229776501655578613e-01
-2.817679643630981445e-01,5.125573277473449707e-01
-3.090225458145141602e-01,4.801840186119079590e-01
-2.864504158496856689e-01,5.028757452964782715e-01
-2.877160310745239258e-01,5.229776501655578613e-01
-2.817679643630981445e-01,5.125573277473449707e-01
-3.352055549621582031e-01,8.276339620351791382e-03
-2.886394262313842773e-01,2.428091689944267273e-02
-3.284471631050109863e-01,4.852935671806335449e-04
-2.807416915893554688e-01,2.082188799977302551e-02
-3.519433736801147461e-01,-2.950446680188179016e-02
-3.079394698143005371e-01,-2.034377865493297577e-02
-2.901802062988281250e-01,3.334388136863708496e-03
-2.829870879650115967e-01,-8.545443415641784668e-05
-2.686399221420288086e-01,1.548237726092338562e-02
-3.244053125381469727e-01,-6.490045040845870972e-02
-3.298229575157165527e-01,4.908695816993713379e-01
-3.273374438285827637e-01,4.936424493789672852e-01
-3.172397613525390625e-01,5.009279847145080566e-01
-2.972203791141510010e-01,5.162311196327209473e-01
-3.309458494186401367e-01,5.217475295066833496e-01
-3.298229575157165527e-01,4.908695816993713379e-01
-3.273374438285827637e-01,4.936424493789672852e-01
-3.172397613525390625e-01,5.009279847145080566e-01
-2.972203791141510010e-01,5.162311196327209473e-01
-3.309458494186401367e-01,5.217475295066833496e-01
-3.003382086753845215e-01,5.187354087829589844e-01
-2.914228439331054688e-01,5.182548761367797852e-01
-2.722291052341461182e-01,5.148032903671264648e-01
-2.825325727462768555e-01,5.404155254364013672e-01
-2.953285872936248779e-01,5.293602347373962402e-01
-3.003382086753845215e-01,5.187354087829589844e-01
-2.914228439331054688e-01,5.182548761367797852e-01
-2.722291052341461182e-01,5.148032903671264648e-01
-2.825325727462768555e-01,5.404155254364013672e-01
-2.953285872936248779e-01,5.293602347373962402e-01
-2.801690101623535156e-01,7.516257464885711670e-03
-2.822126448154449463e-01,9.426556527614593506e-03
-2.624647319316864014e-01,7.589410990476608276e-03
-2.866586446762084961e-01,2.082595229148864746e-02
-2.968235015869140625e-01,2.228226512670516968e-02
-3.111508488655090332e-01,1.788093894720077515e-02
-3.423404693603515625e-01,2.394674345850944519e-02
-2.741430401802062988e-01,7.017031311988830566e-04
-2.892488837242126465e-01,3.279380500316619873e-03
-2.258050590753555298e-01,5.121587961912155151e-02
-2.801690101623535156e-01,7.516257464885711670e-03
-2.822126448154449463e-01,9.426556527614593506e-03
-2.624647319316864014e-01,7.589410990476608276e-03
-2.866586446762084961e-01,2.082595229148864746e-02
-2.968235015869140625e-01,2.228226512670516968e-02
-3.111508488655090332e-01,1.788093894720077515e-02
-3.423404693603515625e-01,2.394674345850944519e-02
-2.741430401802062988e-01,7.017031311988830566e-04
-2.892488837242126465e-01,3.279380500316619873e-03
-2.258050590753555298e-01,5.121587961912155151e-02
3.480360209941864014e-01,1.363182365894317627e-01
3.149023056030273438e-01,1.184410676360130310e-01
3.236434459686279297e-01,1.171238049864768982e-01
3.243095576763153076e-01,1.155629530549049377e-01
3.480360209941864014e-01,1.363182365894317627e-01
3.149023056030273438e-01,1.184410676360130310e-01
3.236434459686279297e-01,1.171238049864768982e-01
3.243095576763153076e-01,1.155629530549049377e-01
-1.025007814168930054e-01,-2.076207697391510010e-01
-9.847562015056610107e-02,-1.814599037170410156e-01
-8.392573148012161255e-02,-2.136252522468566895e-01
-8.059255778789520264e-02,-1.680809259414672852e-01
-1.160503327846527100e-01,-1.947347521781921387e-01
-1.022772714495658875e-01,-1.456743478775024414e-01
-9.839506447315216064e-02,-1.455391943454742432e-01
-9.225280582904815674e-02,-1.694145202636718750e-01
-7.936264574527740479e-02,-1.687979102134704590e-01
-1.172953993082046509e-01,-1.615223884582519531e-01
